,decimal,binary
3715,35373,1000101000101101
3716,62262,1111001100110110
3717,15063,0011101011010111
3718,39143,1001100011100111
3719,26319,0110011011001111
3720,64662,1111110010010110
3721,54113,1101001101100001
3722,62815,1111010101011111
3723,6507,0001100101101011
3724,46189,1011010001101101
3725,64992,1111110111100000
3726,16118,0011111011110110
3727,5456,0001010101010000
3728,62839,1111010101110111
3729,11761,0010110111110001
3730,27274,0110101010001010
3731,30233,0111011000011001
3732,42219,1010010011101011
3733,44731,1010111010111011
3734,5079,0001001111010111
3735,22616,0101100001011000
3736,53555,1101000100110011
3737,22146,0101011010000010
3738,9164,0010001111001100
3739,14295,0011011111010111
3740,35974,1000110010000110
3741,8862,0010001010011110
3742,7378,0001110011010010
3743,32620,0111111101101100
3744,53064,1100111101001000
3745,33906,1000010001110010
3746,1824,0000011100100000
3747,47232,1011100010000000
3748,4488,0001000110001000
3749,48398,1011110100001110
3750,1974,0000011110110110
3751,59403,1110100000001011
3752,30405,0111011011000101
3753,62416,1111001111010000
3754,32380,0111111001111100
3755,37005,1001000010001101
3756,47849,1011101011101001
3757,3112,0000110000101000
3758,38407,1001011000000111
3759,6314,0001100010101010
3760,60810,1110110110001010
3761,42706,1010011011010010
3762,36562,1000111011010010
3763,32208,0111110111010000
3764,8647,0010000111000111
3765,34380,1000011001001100
3766,36952,1001000001011000
3767,63677,1111100010111101
3768,1346,0000010101000010
3769,9441,0010010011100001
3770,32982,1000000011010110
3771,17822,0100010110011110
3772,19222,0100101100010110
3773,23002,0101100111011010
3774,50190,1100010000001110
3775,25719,0110010001110111
3776,46438,1011010101100110
3777,33649,1000001101110001
3778,50370,1100010011000010
3779,64909,1111110110001101
3780,34119,1000010101000111
3781,25975,0110010101110111
3782,63350,1111011101110110
3783,6324,0001100010110100
3784,50819,1100011010000011
3785,30466,0111011100000010
3786,1567,0000011000011111
3787,64523,1111110000001011
3788,50883,1100011011000011
3789,44358,1010110101000110
3790,3436,0000110101101100
3791,7358,0001110010111110
3792,15972,0011111001100100
3793,37116,1001000011111100
3794,61691,1111000011111011
3795,49563,1100000110011011
3796,57150,1101111100111110
3797,32098,0111110101100010
3798,30599,0111011110000111
3799,8029,0001111101011101
3800,30393,0111011010111001
3801,50771,1100011001010011
3802,4436,0001000101010100
3803,1263,0000010011101111
3804,48378,1011110011111010
3805,26221,0110011001101101
3806,45108,1011000000110100
3807,37293,1001000110101101
3808,9644,0010010110101100
3809,49696,1100001000100000
3810,49695,1100001000011111
3811,48292,1011110010100100
3812,5273,0001010010011001
3813,53706,1101000111001010
3814,33680,1000001110010000
3815,38556,1001011010011100
3816,62114,1111001010100010
3817,35909,1000110001000101
3818,55753,1101100111001001
3819,64083,1111101001010011
3820,15484,0011110001111100
3821,46507,1011010110101011
3822,46161,1011010001010001
3823,58977,1110011001100001
3824,23319,0101101100010111
3825,23854,0101110100101110
3826,65153,1111111010000001
3827,65297,1111111100010001
3828,38491,1001011001011011
3829,3240,0000110010101000
3830,11842,0010111001000010
3831,520,0000001000001000
3832,44453,1010110110100101
3833,59824,1110100110110000
3834,33034,1000000100001010
3835,40826,1001111101111010
3836,1820,0000011100011100
3837,17113,0100001011011001
3838,33487,1000001011001111
3839,4454,0001000101100110
3840,12078,0010111100101110
3841,62972,1111010111111100
3842,57548,1110000011001100
3843,4156,0001000000111100
3844,46364,1011010100011100
3845,24611,0110000000100011
3846,61875,1111000110110011
3847,12326,0011000000100110
3848,51489,1100100100100001
3849,4013,0000111110101101
3850,3351,0000110100010111
3851,23894,0101110101010110
3852,22373,0101011101100101
3853,29114,0111000110111010
3854,22380,0101011101101100
3855,6860,0001101011001100
3856,4683,0001001001001011
3857,48121,1011101111111001
3858,47032,1011011110111000
3859,64824,1111110100111000
3860,24279,0101111011010111
3861,43575,1010101000110111
3862,55132,1101011101011100
3863,45849,1011001100011001
3864,22945,0101100110100001
3865,2176,0000100010000000
3866,38287,1001010110001111
3867,4257,0001000010100001
3868,31397,0111101010100101
3869,33723,1000001110111011
3870,63808,1111100101000000
3871,50952,1100011100001000
3872,53740,1101000111101100
3873,12003,0010111011100011
3874,23082,0101101000101010
3875,32570,0111111100111010
3876,2896,0000101101010000
3877,10912,0010101010100000
3878,47823,1011101011001111
3879,64139,1111101010001011
3880,43308,1010100100101100
3881,19880,0100110110101000
3882,46373,1011010100100101
3883,26715,0110100001011011
3884,25234,0110001010010010
3885,43349,1010100101010101
3886,60592,1110110010110000
3887,13124,0011001101000100
3888,36491,1000111010001011
3889,27917,0110110100001101
3890,27751,0110110001100111
3891,30616,0111011110011000
3892,26603,0110011111101011
3893,2142,0000100001011110
3894,47163,1011100000111011
3895,36464,1000111001110000
3896,38413,1001011000001101
3897,6039,0001011110010111
3898,6654,0001100111111110
3899,51307,1100100001101011
3900,21766,0101010100000110
3901,14670,0011100101001110
3902,16454,0100000001000110
3903,16786,0100000110010010
3904,14918,0011101001000110
3905,50251,1100010001001011
3906,34118,1000010101000110
3907,37523,1001001010010011
3908,26983,0110100101100111
3909,48401,1011110100010001
3910,51445,1100100011110101
3911,44131,1010110001100011
3912,19177,0100101011101001
3913,43773,1010101011111101
3914,22034,0101011000010010
3915,21657,0101010010011001
3916,42216,1010010011101000
3917,51696,1100100111110000
3918,12544,0011000100000000
3919,48081,1011101111010001
3920,10699,0010100111001011
3921,34804,1000011111110100
3922,53799,1101001000100111
3923,28344,0110111010111000
3924,56705,1101110110000001
3925,41258,1010000100101010
3926,21163,0101001010101011
3927,30479,0111011100001111
3928,26393,0110011100011001
3929,18719,0100100100011111
3930,61687,1111000011110111
3931,37121,1001000100000001
3932,30487,0111011100010111
3933,16763,0100000101111011
3934,8903,0010001011000111
3935,28170,0110111000001010
3936,31028,0111100100110100
3937,32969,1000000011001001
3938,60154,1110101011111010
3939,21385,0101001110001001
3940,35744,1000101110100000
3941,26058,0110010111001010
3942,31086,0111100101101110
3943,53788,1101001000011100
3944,14462,0011100001111110
3945,17259,0100001101101011
3946,38794,1001011110001010
3947,25656,0110010000111000
3948,27689,0110110000101001
3949,31555,0111101101000011
3950,64150,1111101010010110
3951,53038,1100111100101110
3952,5558,0001010110110110
3953,29706,0111010000001010
3954,25955,0110010101100011
3955,9443,0010010011100011
3956,35041,1000100011100001
3957,44901,1010111101100101
3958,57893,1110001000100101
3959,28409,0110111011111001
3960,15941,0011111001000101
3961,5852,0001011011011100
3962,10892,0010101010001100
3963,61055,1110111001111111
3964,47152,1011100000110000
3965,64777,1111110100001001
3966,295,0000000100100111
3967,20818,0101000101010010
3968,46401,1011010101000001
3969,11926,0010111010010110
3970,24128,0101111001000000
3971,38724,1001011101000100
3972,52724,1100110111110100
3973,39758,1001101101001110
3974,56626,1101110100110010
3975,468,0000000111010100
3976,49564,1100000110011100
3977,16111,0011111011101111
3978,5315,0001010011000011
3979,45001,1010111111001001
3980,54004,1101001011110100
3981,22311,0101011100100111
3982,23157,0101101001110101
3983,31183,0111100111001111
3984,17682,0100010100010010
3985,12674,0011000110000010
3986,39680,1001101100000000
3987,63218,1111011011110010
3988,47220,1011100001110100
3989,606,0000001001011110
3990,20376,0100111110011000
3991,60868,1110110111000100
3992,22500,0101011111100100
3993,21059,0101001001000011
3994,47313,1011100011010001
3995,52865,1100111010000001
3996,53876,1101001001110100
3997,55170,1101011110000010
3998,24531,0101111111010011
3999,27010,0110100110000010
4000,46232,1011010010011000
4001,62961,1111010111110001
4002,47903,1011101100011111
4003,3726,0000111010001110
4004,57599,1110000011111111
4005,53938,1101001010110010
4006,17618,0100010011010010
4007,35431,1000101001100111
4008,39251,1001100101010011
4009,62028,1111001001001100
4010,57629,1110000100011101
4011,36420,1000111001000100
4012,50361,1100010010111001
4013,13244,0011001110111100
4014,43548,1010101000011100
4015,34098,1000010100110010
4016,11505,0010110011110001
4017,50424,1100010011111000
4018,39791,1001101101101111
4019,44755,1010111011010011
4020,29870,0111010010101110
4021,59510,1110100001110110
4022,13025,0011001011100001
4023,22597,0101100001000101
4024,34855,1000100000100111
4025,14124,0011011100101100
4026,11638,0010110101110110
4027,7417,0001110011111001
4028,53595,1101000101011011
4029,29642,0111001111001010
4030,12247,0010111111010111
4031,56110,1101101100101110
4032,28123,0110110111011011
4033,43043,1010100000100011
4034,19675,0100110011011011
4035,12885,0011001001010101
4036,38593,1001011011000001
4037,20389,0100111110100101
4038,35443,1000101001110011
4039,29560,0111001101111000
4040,34730,1000011110101010
4041,5230,0001010001101110
4042,54888,1101011001101000
4043,10834,0010101001010010
4044,28305,0110111010010001
4045,1814,0000011100010110
4046,731,0000001011011011
4047,4027,0000111110111011
4048,13020,0011001011011100
4049,49690,1100001000011010
4050,29716,0111010000010100
4051,15140,0011101100100100
4052,17848,0100010110111000
4053,37692,1001001100111100
4054,31721,0111101111101001
4055,35732,1000101110010100
4056,20369,0100111110010001
4057,58721,1110010101100001
4058,16634,0100000011111010
4059,37272,1001000110011000
4060,33576,1000001100101000
4061,1064,0000010000101000
4062,20651,0101000010101011
4063,51229,1100100000011101
4064,13139,0011001101010011
4065,3447,0000110101110111
4066,60774,1110110101100110
4067,11534,0010110100001110
4068,4248,0001000010011000
4069,44908,1010111101101100
4070,8675,0010000111100011
4071,17673,0100010100001001
4072,62406,1111001111000110
4073,11724,0010110111001100
4074,17075,0100001010110011
4075,39007,1001100001011111
4076,40839,1001111110000111
4077,7273,0001110001101001
4078,31137,0111100110100001
4079,63693,1111100011001101
4080,22359,0101011101010111
4081,25269,0110001010110101
4082,9235,0010010000010011
4083,19493,0100110000100101
4084,9041,0010001101010001
4085,39181,1001100100001101
4086,8608,0010000110100000
4087,20025,0100111000111001
4088,19632,0100110010110000
4089,15704,0011110101011000
4090,53497,1101000011111001
4091,12775,0011000111100111
4092,28318,0110111010011110
4093,45291,1011000011101011
4094,495,0000000111101111
4095,39482,1001101000111010
4096,22326,0101011100110110
4097,46878,1011011100011110
4098,33529,1000001011111001
4099,16486,0100000001100110
4100,21210,0101001011011010
4101,14527,0011100010111111
4102,21588,0101010001010100
4103,6035,0001011110010011
4104,20542,0101000000111110
4105,27350,0110101011010110
4106,18353,0100011110110001
4107,59032,1110011010011000
4108,14827,0011100111101011
4109,7134,0001101111011110
4110,48828,1011111010111100
4111,47104,1011100000000000
4112,56717,1101110110001101
4113,14736,0011100110010000
4114,35487,1000101010011111
4115,29553,0111001101110001
4116,62677,1111010011010101
4117,27852,0110110011001100
4118,29555,0111001101110011
4119,30725,0111100000000101
4120,38728,1001011101001000
4121,15503,0011110010001111
4122,7700,0001111000010100
4123,6568,0001100110101000
4124,36921,1001000000111001
4125,49316,1100000010100100
4126,9289,0010010001001001
4127,19254,0100101100110110
4128,30395,0111011010111011
4129,48075,1011101111001011
4130,30490,0111011100011010
4131,12632,0011000101011000
4132,46480,1011010110010000
4133,2331,0000100100011011
4134,62325,1111001101110101
4135,44602,1010111000111010
4136,28499,0110111101010011
4137,30338,0111011010000010
4138,26177,0110011001000001
4139,33794,1000010000000010
4140,52095,1100101101111111
4141,9722,0010010111111010
4142,65524,1111111111110100
4143,63009,1111011000100001
4144,32781,1000000000001101
4145,18273,0100011101100001
4146,4703,0001001001011111
4147,36853,1000111111110101
4148,4188,0001000001011100
4149,6668,0001101000001100
4150,55394,1101100001100010
4151,1472,0000010111000000
4152,15581,0011110011011101
4153,18016,0100011001100000
4154,30102,0111010110010110
4155,6953,0001101100101001
4156,43508,1010100111110100
4157,263,0000000100000111
4158,9366,0010010010010110
4159,11230,0010101111011110
4160,49252,1100000001100100
4161,55302,1101100000000110
4162,62991,1111011000001111
4163,32016,0111110100010000
4164,9059,0010001101100011
4165,53168,1100111110110000
4166,31755,0111110000001011
4167,3448,0000110101111000
4168,23737,0101110010111001
4169,42856,1010011101101000
4170,22662,0101100010000110
4171,43608,1010101001011000
4172,24831,0110000011111111
4173,14408,0011100001001000
4174,2202,0000100010011010
4175,47874,1011101100000010
4176,26986,0110100101101010
4177,54778,1101010111111010
4178,15693,0011110101001101
4179,31345,0111101001110001
4180,33800,1000010000001000
4181,52135,1100101110100111
4182,30894,0111100010101110
4183,55693,1101100110001101
4184,37730,1001001101100010
4185,5169,0001010000110001
4186,48767,1011111001111111
4187,30945,0111100011100001
4188,3772,0000111010111100
4189,49525,1100000101110101
4190,10913,0010101010100001
4191,5403,0001010100011011
4192,2958,0000101110001110
4193,4567,0001000111010111
4194,43488,1010100111100000
4195,52399,1100110010101111
4196,27531,0110101110001011
4197,2059,0000100000001011
4198,41534,1010001000111110
